id,name,party,partyLabel,votes,election,electionLabel,ranking
Q5902198,Horace Trevor-Cox,Q6016507,Independent Conservative,533,Q7404838,"Salisbury by-election, February 1965",4
Q6249506,John Morrison,Q9626,Conservative Party (UK),20071,Q220208,General election 1964,1
Q6519442,Leif Mills,Q9630,Labour Party (UK),14311,Q220208,General election 1964,2
,Hugh Capstick,Q622441,Liberal Party (UK),7176,Q220208,General election 1964,3
Q6249506,John Morrison,Q9626,Conservative Party (UK),20641,Q918420,General election 1959,1
,John A Cannon,Q9630,Labour Party (UK),12932,Q918420,General election 1959,2
,John Mackarness Booker,Q622441,Liberal Party (UK),5516,Q918420,General election 1959,3
Q6249506,John Morrison,Q9626,Conservative Party (UK),20271,Q918412,General election 1955,1
Q6251865,John Papworth,Q9630,Labour Party (UK),12632,Q918412,General election 1955,2
,John Mackarness Booker,Q622441,Liberal Party (UK),5037,Q918412,General election 1955,3
Q6249506,John Morrison,Q9626,Conservative Party (UK),21798,Q3722280,General election 1951,1
,Roger R Thomas,Q9630,Labour Party (UK),16386,Q3722280,General election 1951,2
Q6249506,John Morrison,Q9626,Conservative Party (UK),17301,Q748667,General election 1950,1
,WAJ Case,Q9630,Labour Party (UK),12319,Q748667,General election 1950,2
Q16014025,Alan Campbell-Johnson,Q622441,Liberal Party (UK),8847,Q748667,General election 1950,3
Q6249506,John Morrison,Q9626,Conservative Party (UK),16742,Q918397,General election 1945,1
,John Alan Lyde Caunter,Q9630,Labour Party (UK),12344,Q918397,General election 1945,2
Q16014025,Alan Campbell-Johnson,Q622441,Liberal Party (UK),8946,Q918397,General election 1945,3
Q6249506,John Morrison,Q9626,Conservative Party (UK),12076,Q7404837,"Salisbury by-election, July 1942",1
Q20706899,Reg Hipwell,Q16985931,Independent Progressive,3218,Q7404837,"Salisbury by-election, July 1942",2
,J. D. Monro,,Independent Democrat,2519,Q7404837,"Salisbury by-election, July 1942",3
Q6132574,James Despencer-Robertson,Q9626,Conservative Party (UK),20707,Q918378,General election 1935,1
,E. J. Plaisted,Q9630,Labour Party (UK),8259,Q918378,General election 1935,2
Q6132574,James Despencer-Robertson,Q9626,Conservative Party (UK),23189,Q918375,General election 1931,1
,AB Lemon,Q9630,Labour Party (UK),6956,Q918375,General election 1931,2
Q6132574,James Despencer-Robertson,Q9626,Conservative Party (UK),15800,Q7404836,"Salisbury by-election, March 1931",1
Q16008245,Lucy Masterman,Q622441,Liberal Party (UK),9588,Q7404836,"Salisbury by-election, March 1931",2
,F. R. Hancock,Q9630,Labour Party (UK),3939,Q7404836,"Salisbury by-election, March 1931",3
Q5932043,Hugh Morrison,Q9626,Unionist Party (UK),15672,Q517639,General election 1929,1
Q16008245,Lucy Masterman,Q622441,Liberal Party (UK),13022,Q517639,General election 1929,2
,F. R. Hancock,Q9630,Labour Party (UK),4435,Q517639,General election 1929,3
Q5932043,Hugh Morrison,Q9626,Unionist Party (UK),14475,Q2632991,General election 1924,1
Q5932053,Hugh Moulton,Q622441,Liberal Party (UK),9138,Q2632991,General election 1924,2
,David Freeman,Q9630,Labour Party (UK),2071,Q2632991,General election 1924,3
Q5932053,Hugh Moulton,Q622441,Liberal Party (UK),12375,Q3084294,General election 1923,1
Q5932043,Hugh Morrison,Q9626,Unionist Party (UK),11710,Q3084294,General election 1923,2
Q5932043,Hugh Morrison,Q9626,Unionist Party (UK),11882,Q3084303,General election 1922,1
Q5392836,Ernest Brown,Q622441,Liberal Party (UK),11559,Q3084303,General election 1922,2
Q5932043,Hugh Morrison,Q9626,Unionist Party (UK),9168,Q3042701,General election 1918,1
Q5392836,Ernest Brown,Q622441,Liberal Party (UK),8018,Q3042701,General election 1918,2
Q13529973,Godfrey Locker-Lampson,Q9626,Conservative Party (UK),1750,Q3076583,General election December 1910,1
,C.J. Warner,Q622441,Liberal Party (UK),1413,Q3076583,General election December 1910,2
Q13529973,Godfrey Locker-Lampson,Q9626,Conservative Party (UK),1803,Q3075752,General election January 1910,1
Q5345573,Edward Tennant,Q622441,Liberal Party (UK),1485,Q3075752,General election January 1910,2
